ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;COLDPower18_mwh; COLDPower18_price ;VidyutVanika_mwh; VidyutVanika_price ;Bunnie_mwh; Bunnie_price 
1125; 2; 21;[-0.0836; 49.9184];[0.3613; -23.5783];[0.0000; 0.0000];[26.8604; -43.4990];[16.2206; -26.5877]
1126; 2; 22;[-0.0985; 63.9918];[0.4043; -2.9346];[5.5898; -11.4134];[23.3345; -32.0406];[16.5728; -40.8771]
1127; 2; 23;[-0.0788; 46.1748];[0.7332; -31.3229];[5.5104; -18.9331];[22.1942; -27.1851];[15.8142; -33.1887]
1128; 3; 0;[-0.0885; 35.5080];[0.6386; -24.9215];[5.0000; -2.7174];[21.3356; -20.2297];[16.6119; -20.8514]
1129; 3; 1;[-0.0721; 38.0774];[0.7290; -25.1059];[3.1334; 6.5361];[21.2310; -26.4742];[15.7204; -4.4567]
1130; 3; 2;[-0.0705; 29.3091];[0.7470; -25.1483];[-6.6151; 52.2276];[20.1948; -20.4516];[15.5698; -26.2240]
1131; 3; 3;[-0.0609; 30.8657];[0.6268; -30.0488];[-1.1410; 184.7471];[23.3504; -23.0505];[14.5022; -34.1221]
1132; 3; 4;[-0.0810; 49.7560];[0.8362; -0.5115];[0.7966; 273.9126];[31.1571; -37.5154];[15.8481; 8.3269]
1133; 3; 5;[-0.0586; 32.4928];[0.6796; -31.1338];[0.5489; 129.5619];[37.7420; -29.3587];[15.0875; -4.6479]
1134; 3; 6;[-0.0877; 42.2631];[0.8860; -36.8292];[4.9304; -1.7170];[1.1890; -29.7424];[14.7737; -3.9327]
1135; 3; 7;[-0.4719; 37.5484];[0.7487; -15.7928];[5.0000; -14.6384];[1.1788; -120.7764];[18.0024; -16.2590]
1136; 3; 8;[-0.0437; 1211.0765];[0.6611; -30.1228];[6.2777; -14.1674];[1.0475; -97.1218];[25.8481; -34.3884]
1137; 3; 9;[-0.0806; 313.1893];[0.5445; -2.2751];[3.8947; 3.0384];[1.0388; -115.8277];[26.5244; -29.3427]
1138; 3; 10;[-0.0732; 411.2778];[0.5673; -36.5481];[-0.0308; 8127.8264];[0.9942; -41.8999];[23.1442; -22.7638]
1139; 3; 11;[-0.1279; 1017.6353];[0.5078; -4.5310];[3.9547; -3.8460];[0.9187; -43.7488];[24.1120; -15.8958]
1140; 3; 12;[-0.1121; 705.3486];[0.3910; -3.4236];[5.9149; 13.1306];[0.9239; -114.7419];[26.8607; -3.8508]
1141; 3; 13;[-0.1168; 312.9036];[0.4593; -0.6626];[5.0935; -2.0446];[0.9979; 308.9175];[29.1917; -7.4360]
1142; 3; 14;[-1.2464; 34.9504];[0.6433; -10.1068];[4.6515; 5.5755];[15.9981; -10.2688];[23.6060; -9.5876]
1143; 3; 15;[-0.9461; 65.8537];[0.5081; -1.2067];[2.7916; 28.6512];[16.1831; -13.8110];[21.7391; -5.7833]
1144; 3; 16;[-0.5546; 7.3712];[0.3494; -5.3575];[1.6751; 33.1928];[15.5334; -29.2292];[22.8567; -22.4187]
1145; 3; 17;[-0.1467; 7.5765];[0.3034; -1.9862];[-9.3944; 64.2805];[16.5010; -63.1171];[20.4947; -27.7676]
1146; 3; 18;[-0.0640; 83.6528];[0.1484; -3.2052];[0.4970; 194.2017];[13.8462; -40.4271];[19.3274; -17.4278]
1147; 3; 19;[-0.0542; 120.7302];[0.1417; -2.3855];[5.0000; -32.6503];[11.2637; -32.8063];[18.0060; -32.2192]
1148; 3; 20;[-0.0816; 61.8212];[0.1227; -10.0061];[1.8772; -3.9034];[23.7588; -27.3912];[18.3306; -27.7958]
1149; 3; 21;[-0.0639; 53.5851];[0.2625; -12.4449];[3.3484; -23.8964];[20.0811; -53.3385];[17.4332; -38.0529]
1150; 3; 22;[-0.0646; 41.4114];[0.5277; -36.7984];[2.4573; 7.0879];[18.9184; -37.9536];[14.4996; -49.3984]
1151; 3; 23;[-0.0413; 37.1079];[0.4814; -37.6877];[9.0655; -11.6334];[18.8659; -30.8196];[14.4774; -39.3727]
1152; 4; 0;[-0.0638; 43.5992];[0.5063; -36.8808];[5.0000; -7.3520];[16.5431; -24.6273];[13.0879; -13.0924]
1153; 4; 1;[-0.0566; 39.9165];[0.3528; -36.8853];[2.4593; -13.1786];[16.0337; -29.2652];[17.9586; -9.6257]
1154; 4; 2;[-0.0471; 37.9752];[0.4792; -29.9875];[4.7875; -11.9414];[20.1267; -21.6458];[14.9453; -32.5219]
1155; 4; 3;[-0.0511; 37.8418];[0.5128; -30.5351];[6.2466; -11.4508];[21.2765; -27.6553];[13.7800; -35.5086]
1156; 4; 4;[-0.0542; 39.4727];[0.5385; -30.9153];[-4.8069; 51.1635];[30.4742; -24.3149];[13.1375; -34.1925]
1157; 4; 5;[-0.0551; 40.4628];[0.5256; -31.4154];[0.6438; 124.9320];[34.7318; -29.1496];[15.7700; -38.5957]
1158; 4; 6;[-0.1446; 44.0295];[0.4100; -30.5193];[2.8836; -11.0874];[31.6513; -38.2001];[14.2478; -14.4031]
1159; 4; 7;[-0.5188; 31.8531];[0.2711; -31.2858];[0.0000; 0.0000];[41.7079; -46.2686];[16.8373; -32.5215]
1160; 4; 8;[-0.9381; 37.3203];[0.3233; -31.7706];[2.2791; 0.2469];[38.1873; -32.6848];[51.0183; -37.0554]
1161; 4; 9;[-0.6208; 31.0662];[0.1115; -29.8599];[0.0000; 0.0000];[34.1700; -44.5176];[18.6862; -32.2888]
1162; 4; 10;[-1.4557; 28.2976];[0.0000; 0.0000];[0.0000; 0.0000];[33.2233; -53.4201];[16.3209; -32.8112]
1163; 4; 11;[-1.5388; 6.1082];[0.0000; 0.0000];[0.0000; 0.0000];[32.2797; -50.0465];[13.8371; -33.1017]
1164; 4; 12;[-1.5344; 7.0186];[0.0000; 0.0000];[0.0000; 0.0000];[32.1120; -51.5000];[13.0010; -32.9491]
1165; 4; 13;[-1.4364; 53.0848];[0.0000; 0.0000];[0.0000; 0.0000];[32.3115; -72.7380];[7.9174; -34.4998]
1166; 4; 14;[-0.9782; 61.8292];[0.0000; 0.0000];[0.0000; 0.0000];[29.4296; -60.8622];[5.8996; -34.8884]
1167; 4; 15;[-0.9658; 42.7469];[0.0000; 0.0000];[5.0000; -46.2133];[30.6174; -48.0668];[1.3421; -35.1860]
1168; 4; 16;[-0.5717; 37.6767];[0.0000; 0.0000];[0.0000; 0.0000];[28.6811; -57.1590];[26.9993; -42.2901]
1169; 4; 17;[-0.1445; 41.1134];[0.0000; 0.0000];[5.0000; -47.8236];[35.9717; -49.7048];[29.0961; -42.1606]
1170; 4; 18;[-0.0787; 37.1284];[0.0602; -13.2848];[5.0000; -42.1225];[30.9513; -39.2518];[35.4559; -39.0269]
1171; 4; 19;[-0.0750; 48.4569];[0.0574; -2.6864];[1.3104; -36.3794];[26.8437; -47.1144];[31.1107; -42.9257]
1172; 4; 20;[-0.0927; 44.2941];[0.0973; -36.9173];[5.0000; -42.4276];[26.3211; -37.7963];[19.1042; -39.4518]
1173; 4; 21;[-0.0795; 38.3732];[0.1158; -36.8272];[2.0243; -22.2302];[24.5991; -34.7391];[18.5670; -43.6350]
1174; 4; 22;[-0.0745; 45.1869];[0.1271; -37.0294];[4.8917; -14.6244];[21.4518; -33.0118];[14.6439; -51.2086]
1175; 4; 23;[-0.0705; 31.5964];[0.1373; -31.3537];[5.0000; -14.2758];[20.1290; -27.3755];[14.6175; -39.8922]
1176; 5; 0;[-0.0563; 30.9037];[0.1222; -30.3654];[0.4816; 21.3284];[18.0442; -28.9306];[17.2928; -36.1992]
1177; 5; 1;[-0.0295; 38.6571];[0.1064; -30.4249];[4.7571; -16.6991];[17.5957; -28.0150];[20.6406; -33.1864]
1178; 5; 2;[-0.7560; 30.0569];[0.1006; -30.6837];[5.6187; -15.4510];[18.9862; -28.4035];[16.1080; -32.7460]
1179; 5; 3;[-0.7636; 33.7754];[0.1413; -31.1372];[4.6954; -15.9348];[19.8103; -30.7819];[17.4403; -36.4034]
1180; 5; 4;[-0.7593; 37.7385];[0.1385; -37.7311];[0.0017; -14.2435];[30.5456; -38.7580];[15.4088; -38.5024]
1181; 5; 5;[-0.7705; 30.7023];[0.1596; -31.6328];[-1.3911; 64.2921];[36.5414; -38.9852];[17.0501; -39.5942]
1182; 5; 6;[-0.8788; 35.8276];[0.1444; -36.9234];[6.0902; -17.9448];[0.6372; -80.6041];[17.8718; -43.5712]
1183; 5; 7;[-1.3042; 37.0271];[0.1311; -37.2315];[1.1934; 6.4506];[0.6335; -133.2258];[19.9423; -40.9994]
1184; 5; 8;[-1.5824; 44.0592];[0.0422; -29.4991];[0.0000; 0.0000];[8.9044; -47.6178];[5.1443; -31.0433]
1185; 5; 9;[-1.8174; 46.0156];[0.0454; -29.9876];[0.0000; 0.0000];[8.7310; -55.3762];[5.7451; -31.1156]
1186; 5; 10;[-2.0229; 44.2435];[0.0000; 0.0000];[3.6422; -29.5356];[8.2575; -45.3969];[16.7199; -42.2566]
1187; 5; 11;[-2.3085; 45.0713];[0.0440; -31.0139];[0.0000; 0.0000];[7.9846; -48.1936];[4.4121; -31.9001]
1188; 5; 12;[-2.0578; 36.4790];[0.3018; -5.5677];[5.0000; -13.4010];[7.9606; -98.4190];[23.4462; -37.0862]
1189; 5; 13;[-1.2773; 36.0473];[0.2696; -17.6185];[5.0000; -41.9964];[8.2163; -87.3412];[24.9756; -37.3696]
1190; 5; 14;[-1.0933; 44.2623];[0.3926; -0.9785];[5.0000; -44.6483];[20.9551; -54.4015];[27.3977; -40.0171]
1191; 5; 15;[-0.4722; 37.6883];[0.3301; -19.6322];[5.0000; -42.9203];[19.9233; -43.6102];[24.9191; -39.4327]
1192; 5; 16;[-0.3346; 43.3508];[0.0315; -4.0742];[5.0000; -49.5217];[19.6047; -47.8039];[25.7036; -35.5018]
1193; 5; 17;[-0.1965; 45.0141];[2.4207; -28.2515];[0.8398; -14.7262];[18.7586; -54.0161];[26.6882; -35.9441]
1194; 5; 18;[-0.1486; 43.3566];[2.2249; -12.1012];[7.5547; -47.0986];[16.4624; -43.7945];[23.6227; -42.4337]
1195; 5; 19;[-0.1533; 33.1192];[1.8115; -16.1820];[8.7208; -38.1283];[13.9724; -39.1031];[23.4919; -37.1444]
1196; 5; 20;[-0.7217; 36.7767];[1.1250; -7.8391];[8.0647; -40.8018];[29.1175; -38.1995];[16.7893; -41.6831]
1197; 5; 21;[-0.7805; 31.4432];[0.9089; -35.1609];[5.0000; -34.7292];[26.0454; -33.6218];[16.3693; -35.8693]
1198; 5; 22;[-0.7637; 31.5388];[0.9432; -32.7080];[8.2305; -29.9429];[23.6538; -31.9903];[13.5038; -32.9253]
1199; 5; 23;[-1.0655; 31.5728];[2.1395; -33.7846];[0.0000; 0.0000];[23.4338; -29.2697];[13.0345; -46.0093]
1200; 6; 0;[-0.8032; 27.7724];[2.5977; -29.5039];[4.0984; -16.6376];[22.8627; -27.3133];[14.7065; -30.1256]
1201; 6; 1;[-0.7886; 32.1112];[2.9768; -27.2384];[4.0310; -17.5130];[22.1532; -27.5747];[20.1847; -31.5041]
1202; 6; 2;[-0.2332; 26.9309];[4.3201; -27.9488];[1.9875; -6.8718];[24.0991; -26.7530];[17.0442; -29.5259]
1203; 6; 3;[-0.2484; 35.3014];[4.7193; -29.7653];[0.0000; 0.0000];[27.4301; -27.5037];[15.1679; -28.1939]
1204; 6; 4;[-0.2271; 31.8001];[5.5137; -23.4130];[5.0000; -26.7896];[30.4682; -25.3132];[14.5144; -22.3637]
1205; 6; 5;[-0.2614; 37.6705];[5.8011; -33.0219];[-7.9322; 42.3163];[34.4826; -30.0487];[12.4662; -47.0023]
1206; 6; 6;[-0.3071; 39.9283];[4.4175; -26.8420];[-2.9920; 58.6882];[32.8177; -38.4879];[12.2166; -50.4385]
1207; 6; 7;[-0.7890; 36.8648];[3.3757; -28.4725];[0.0000; 0.0000];[37.7209; -39.6200];[13.6287; -45.5216]
1208; 6; 8;[-1.3135; 39.2979];[0.0000; 0.0000];[0.0000; 0.0000];[36.1132; -44.8509];[34.4393; -37.7362]
1209; 6; 9;[-1.7703; 34.3815];[6.6009; -36.9444];[5.0000; -37.6473];[32.8281; -37.4999];[32.7871; -36.4335]
1210; 6; 10;[-1.6926; 40.2190];[0.0000; 0.0000];[0.0000; 0.0000];[30.8185; -45.3612];[27.4443; -38.0569]
1211; 6; 11;[-1.8299; 39.7077];[7.5497; -31.6667];[-2.7227; 65.6930];[30.0255; -43.7533];[28.6538; -40.4420]
1212; 6; 12;[-2.3041; 37.8123];[11.5997; -27.2113];[5.0000; -37.9043];[31.5411; -34.9776];[30.8115; -37.0446]
1213; 6; 13;[-2.0686; 39.4622];[11.8075; -20.2904];[5.0000; -42.9590];[32.2351; -39.5259];[35.6268; -35.7353]
1214; 6; 14;[-0.7736; 45.0173];[9.5989; -0.8075];[-1.6740; 97.6639];[32.5462; -46.7745];[41.4469; -10.4834]
1215; 6; 15;[-0.7236; 38.5733];[8.2574; -21.4111];[5.0000; -44.2292];[31.3248; -37.3755];[36.3321; -39.8144]
1216; 6; 16;[-0.8534; 44.4315];[9.3232; -20.5159];[5.0000; -49.8117];[29.5532; -43.2412];[31.7389; -38.0674]
1217; 6; 17;[-0.3381; 43.7300];[7.0566; -15.3135];[2.9306; 4.4289];[30.7614; -50.4439];[29.5548; -22.7682]
1218; 6; 18;[-0.2413; 42.8555];[6.0828; -3.3628];[6.9389; -48.1008];[30.7698; -38.2969];[29.7429; -41.2860]
1219; 6; 19;[-0.1962; 50.2000];[4.4694; -0.1820];[0.0000; 0.0000];[27.7573; -50.8521];[28.6201; -3.1840]
1220; 6; 20;[-0.1515; 37.8106];[5.2565; -21.6154];[5.0000; -10.7154];[25.9347; -32.7031];[14.6933; -43.7554]
1221; 6; 21;[-0.1634; 36.9634];[5.1962; -22.8891];[0.0000; 0.0000];[25.0704; -37.8806];[12.2553; -38.5239]
1222; 6; 22;[-0.1786; 31.6502];[4.9705; -25.1408];[5.9733; -14.0795];[22.6310; -29.0470];[13.3663; -30.9733]
1223; 6; 23;[-0.1828; 31.6880];[6.3106; -29.5249];[4.7566; -21.0101];[26.6108; -29.2190];[14.2674; -31.3750]
1224; 7; 0;[-0.1773; 31.6996];[6.2021; -29.2530];[3.5169; -19.9957];[24.1623; -26.7162];[15.9652; -31.3292]
1225; 7; 1;[-0.1969; 31.5012];[5.8890; -28.5161];[5.5171; -10.5717];[20.9025; -26.8043];[20.7614; -31.1335]
1226; 7; 2;[-0.1219; 31.2065];[6.6215; -29.7310];[4.4167; -12.1718];[23.1122; -27.5389];[7.4604; -37.8874]
1227; 7; 3;[-0.1073; 31.5144];[7.2947; -28.3521];[-2.4240; 84.0506];[27.1364; -26.4663];[7.9565; -35.4257]
1228; 7; 4;[-0.3969; 38.4398];[7.7844; -34.8071];[2.8006; 1.6762];[32.2082; -34.3620];[9.3290; -2.8164]
1229; 7; 5;[-0.3064; 32.5645];[9.3597; -30.1303];[-0.1277; 754.6644];[30.7301; -29.9193];[11.1119; -35.0433]
1230; 7; 6;[-0.2338; 37.7496];[4.7464; -18.9490];[0.0000; 0.0000];[30.7696; -37.7945];[11.6518; -40.7797]
1231; 7; 7;[-0.8820; 36.5637];[12.5173; -35.9896];[0.2696; 314.7674];[30.7696; -36.4575];[13.2109; -30.8689]
1232; 7; 8;[-1.5028; 36.7827];[7.2769; -23.1159];[0.0000; 0.0000];[27.2060; -36.4687];[13.6805; -41.0714]
1233; 7; 9;[-2.0043; 37.2714];[8.4407; -37.2238];[-1.8931; 99.8985];[24.5193; -39.0856];[12.6969; -43.7670]
1234; 7; 10;[-2.3520; 37.0166];[9.0403; -34.9720];[5.0000; -37.2351];[26.9533; -35.8342];[10.6705; -45.0714]
1235; 7; 11;[-2.6756; 37.8059];[0.0000; 0.0000];[-4.9194; 57.0910];[26.5142; -43.2016];[10.7226; -48.1428]
1236; 7; 12;[-2.6908; 37.0105];[9.2325; -36.7436];[5.0000; -37.5435];[28.3530; -36.8379];[10.6720; -43.6420]
1237; 7; 13;[-2.1583; 37.1700];[5.4096; -34.4565];[5.0000; -40.0764];[28.9956; -36.0682];[11.3307; -43.1130]
1238; 7; 14;[-0.2934; 36.8984];[0.8767; -28.5000];[3.8236; -41.3592];[29.7480; -46.7736];[10.4861; -39.9453]
1239; 7; 15;[-0.2252; 31.6538];[3.5972; -36.4488];[5.0000; -31.5117];[27.6172; -40.9192];[11.5102; -39.2126]
1240; 7; 16;[-0.3478; 59.7700];[5.6147; -29.5918];[5.0000; -44.5157];[26.2663; -41.5493];[11.4605; -33.1496]
1241; 7; 17;[-0.1803; 55.5289];[3.1677; -15.9263];[5.0000; -45.3612];[29.3020; -43.0710];[11.0324; -50.9398]
1242; 7; 18;[-0.1294; 37.8710];[4.7052; -30.7490];[5.0000; -43.5710];[28.2552; -38.4794];[9.6150; -42.2313]
1243; 7; 19;[-0.1383; 43.4041];[2.8220; -23.9900];[6.6248; -25.1845];[26.6328; -42.4832];[8.0339; -41.7817]
1244; 7; 20;[-0.1544; 37.5059];[9.2475; -36.4964];[7.4104; -37.7767];[28.0651; -32.2751];[8.9401; -35.3738]
1245; 7; 21;[-0.1512; 31.6832];[9.1467; -33.8854];[6.1993; -29.0457];[27.2054; -29.1614];[7.5518; -28.9424]
1246; 7; 22;[-0.1306; 31.9012];[8.1023; -31.0486];[5.0000; -26.5653];[23.1129; -29.8773];[8.0560; -29.7084]
1247; 7; 23;[-0.0715; 32.2754];[11.0314; -31.0199];[5.0000; -12.0863];[25.7778; -29.1780];[7.7419; -37.8552]
1248; 1; 0;[-0.1649; 31.5421];[12.6871; -25.2760];[0.0000; 0.0000];[26.2409; -28.5959];[8.0804; -23.6433]
1249; 1; 1;[-0.1580; 31.8297];[7.5731; -30.8429];[7.2121; -6.2738];[25.6828; -28.6624];[9.3486; -29.4558]
1250; 1; 2;[-0.2193; 33.4049];[7.5130; -30.8740];[5.8719; -11.0731];[26.0992; -29.4619];[7.8108; -35.9071]
1251; 1; 3;[-0.2132; 30.4193];[7.6024; -30.9644];[-2.8944; 60.5207];[28.3209; -27.4086];[8.3771; -43.2048]
1252; 1; 4;[-0.2061; 30.9605];[7.7839; -25.3549];[-9.2172; 49.8658];[29.7598; -24.9141];[8.4597; -31.5483]
1253; 1; 5;[-0.1867; 37.9688];[7.4814; -37.4135];[0.3996; 30.0987];[29.4720; -38.5557];[9.2178; -34.1885]
1254; 1; 6;[-0.2216; 37.4047];[4.3775; -37.4916];[0.2002; 70.2609];[31.6531; -38.9658];[9.4526; -36.1648]
1255; 1; 7;[-0.4698; 51.2229];[0.0000; 0.0000];[0.0000; 0.0000];[36.2534; -47.3527];[4.3544; -32.4601]
1256; 1; 8;[-0.7562; 35.6380];[0.0000; 0.0000];[0.0000; 0.0000];[33.0155; -50.6809];[4.2404; -32.8109]
1257; 1; 9;[-0.9445; 56.9485];[0.0000; 0.0000];[-0.9688; 84.1417];[35.5001; -41.6337];[11.3697; -38.9210]
1258; 1; 10;[-1.1359; 57.4320];[4.3944; -36.6796];[-0.5303; 68.2468];[34.1469; -38.8095];[9.6933; -45.1609]
1259; 1; 11;[-1.1677; 27.1448];[3.1202; -36.9963];[0.0000; 0.0000];[29.8856; -44.6562];[10.4919; -36.4742]
1260; 1; 12;[-1.1459; 25.5794];[0.0000; 0.0000];[0.0000; 0.0000];[29.1431; -72.0707];[0.1221; -33.6071]
1261; 1; 13;[-1.0833; 44.0049];[0.0000; 0.0000];[5.0000; -42.9457];[28.8757; -45.4279];[11.9287; -43.3234]
1262; 1; 14;[-0.8923; 37.4507];[4.3719; -36.5436];[5.0000; -42.0224];[29.7068; -41.4850];[12.2085; -42.1130]
1263; 1; 15;[-0.6044; 36.8057];[4.1922; -36.3020];[5.0000; -37.7687];[30.5224; -37.9979];[11.5911; -40.9917]
1264; 1; 16;[-0.4153; 42.1947];[0.8147; -19.0370];[6.4753; -40.8449];[28.4701; -45.0941];[10.6819; -42.7982]
1265; 1; 17;[-0.1754; 41.4670];[0.7485; -31.6667];[1.4472; -39.7599];[30.1246; -51.3866];[11.4589; -40.0721]
1266; 1; 18;[-0.1312; 42.7108];[2.4359; -28.5000];[7.2142; -45.8263];[28.1915; -44.8354];[11.1335; -38.7822]
1267; 1; 19;[-0.1289; 42.4085];[2.0697; -29.2581];[5.2386; -47.8018];[24.8355; -48.3434];[10.8875; -38.6154]
1268; 1; 20;[-0.1441; 37.8138];[3.2955; -36.7548];[7.8069; -39.5093];[22.8096; -37.3979];[7.6181; -38.1868]
1269; 1; 21;[-0.0731; 43.4627];[2.5636; -22.2849];[0.0000; 0.0000];[20.3357; -45.7108];[6.9027; -38.0356]
1270; 1; 22;[-0.3121; 36.5927];[3.0995; -30.8188];[0.2170; 61.0649];[18.6082; -30.1152];[7.8055; -40.5897]
1271; 1; 23;[-0.0858; 31.3191];[4.0791; -25.4988];[5.3690; -10.3706];[18.1278; -28.5232];[7.8234; -34.2279]
1272; 2; 0;[-0.1495; 38.0213];[3.7306; -31.1206];[0.2242; -19.9957];[18.6935; -32.6246];[8.7228; -40.3640]
1273; 2; 1;[-0.0789; 30.8421];[3.1555; -30.7988];[3.6307; -11.9928];[18.4355; -33.3998];[9.3634; -38.8670]
1274; 2; 2;[-0.1141; 29.5596];[4.1759; -31.4791];[3.3446; -4.7450];[20.5797; -34.7117];[10.3046; -41.0344]
1275; 2; 3;[-0.1140; 33.9393];[4.2995; -31.3073];[5.9204; -16.5334];[22.5478; -29.5613];[11.1116; -34.0948]
1276; 2; 4;[-0.1028; 36.1548];[4.4599; -36.6270];[0.7422; -6.9543];[25.8406; -36.0725];[10.2006; -41.1050]
1277; 2; 5;[-0.1633; 35.9345];[3.7150; -30.6419];[4.0785; -12.2197];[28.5585; -28.7077];[11.5748; -37.6025]
1278; 2; 6;[-0.2890; 34.4418];[3.7841; -36.4523];[0.5171; -8.4885];[28.0128; -35.0607];[11.6579; -38.5314]
1279; 2; 7;[-0.9589; 38.4519];[1.7727; -28.6328];[0.0000; 0.0000];[32.9101; -47.7588];[2.7309; -29.5413]
1280; 2; 8;[-0.8909; 13.0512];[1.4510; -28.2443];[0.0000; 0.0000];[30.9737; -67.0398];[0.8551; -28.4158]
1281; 2; 9;[-1.1711; 21.8735];[0.0000; 0.0000];[0.0000; 0.0000];[27.6462; -48.6624];[6.6708; -29.1163]
1282; 2; 10;[-0.7090; 31.0409];[1.4246; -29.5606];[0.0000; 0.0000];[26.0511; -42.9143];[3.9640; -29.5162]
1283; 2; 11;[-1.6579; 29.5202];[0.6595; -30.2016];[0.0000; 0.0000];[24.6472; -43.9548];[6.1690; -30.3698]
1284; 2; 12;[-1.6476; 26.3243];[0.5090; -31.6667];[-2.8472; 57.4273];[23.0323; -45.4181];[3.9875; -31.2021]
1285; 2; 13;[-1.6524; 27.0265];[1.0662; -17.9631];[5.0000; -43.0389];[25.1386; -41.1339];[13.3727; -42.2035]
1286; 2; 14;[-1.4673; 31.4811];[1.8342; -19.6163];[5.0000; -42.2897];[30.4137; -36.9761];[21.3868; -42.8010]
1287; 2; 15;[-1.1848; 28.0468];[1.7757; -30.3335];[3.3822; -24.1403];[30.7290; -46.7623];[18.9715; -39.9804]
1288; 2; 16;[-0.5543; 40.9618];[3.2327; -36.5510];[5.0000; -19.9957];[28.2088; -37.8190];[18.8430; -42.5511]
1289; 2; 17;[-0.2164; 40.6334];[0.0000; 0.0000];[2.5674; -45.8738];[32.5932; -51.8849];[9.8840; -36.3100]
1290; 2; 18;[-0.1588; 50.4784];[2.2172; -5.8104];[8.0503; -45.0268];[30.1824; -40.5345];[18.1580; -36.0744]
1291; 2; 19;[-0.1405; 40.6338];[0.0000; 0.0000];[0.0000; 0.0000];[27.7253; -53.6240];[14.9686; -44.0645]
1292; 2; 20;[-0.1361; 43.9353];[2.8748; -36.4618];[5.0000; -37.8015];[28.0159; -34.4027];[14.6700; -42.2149]
1293; 2; 21;[-0.1297; 39.2819];[2.5456; -31.4463];[0.0000; 0.0000];[25.7347; -30.8530];[13.1836; -36.4055]
1294; 2; 22;[-0.1373; 29.6692];[2.5047; -31.9353];[0.0000; 0.0000];[22.1591; -33.5414];[13.6612; -38.6653]
1295; 2; 23;[-0.1388; 43.0233];[4.1772; -36.6682];[3.4674; -19.9957];[21.3805; -34.2779];[13.2998; -42.7213]
1296; 3; 0;[-0.1284; 32.2572];[3.7885; -31.8127];[0.0000; 0.0000];[20.1307; -34.4166];[15.7497; -34.4907]
1297; 3; 1;[-0.1069; 37.3336];[3.7021; -31.4132];[2.1164; -8.9168];[20.0273; -35.5077];[15.8079; -35.3697]
1298; 3; 2;[-0.1000; 33.8104];[4.3829; -31.3423];[1.5982; -3.5229];[15.9430; -37.8556];[11.8494; -34.3859]
1299; 3; 3;[-0.1006; 33.9999];[3.3508; -31.9301];[1.2973; 5.5379];[18.8083; -31.8652];[13.8013; -33.0705]
1300; 3; 4;[-0.1091; 32.7235];[3.4137; -30.8017];[-5.9724; 41.2042];[26.6744; -31.4955];[13.1615; -34.1580]
1301; 3; 5;[-0.0964; 39.4869];[3.4150; -37.2146];[0.1117; 197.5440];[32.3460; -37.8382];[11.5535; -37.0008]
1302; 3; 6;[-0.1601; 37.8419];[1.3968; -28.2893];[0.0000; 0.0000];[0.2424; -365.8626];[12.0623; -36.4145]
1303; 3; 7;[-0.6759; 40.0463];[2.7725; -36.7903];[2.9294; -35.8804];[-0.2024; -278.4346];[13.8440; -44.2419]
1304; 3; 8;[-1.6396; 53.2629];[1.0524; -28.7040];[2.9074; -34.4901];[-0.1165; -634.8467];[7.3847; -29.9722]
1305; 3; 9;[-2.0783; 44.3539];[1.3023; -29.2927];[0.0000; 0.0000];[-0.1805; -403.1714];[9.5676; -23.1452]
1306; 3; 10;[-1.4928; 44.7139];[0.5514; -31.6667];[4.9578; -15.7786];[-0.4787; -111.1101];[3.2016; -33.6046]
1307; 3; 11;[-2.4450; 54.3924];[0.1624; -27.5230];[0.9813; 107.0983];[-0.9563; 4.4896];[2.0909; -34.7959]
1308; 3; 12;[-2.6569; 44.8667];[0.9112; -31.1338];[4.7124; -42.7049];[-1.0377; -262.5982];[19.7110; -15.9827]
1309; 3; 13;[-2.5083; 53.7513];[0.4756; -5.0016];[5.0000; -5.0016];[-0.8110; -155.3380];[22.5781; -8.7130]
1310; 3; 14;[-0.1067; -101.2845];[0.5367; -2.6560];[4.5851; 1.6484];[16.2605; -72.6981];[16.5356; -3.2016]
1311; 3; 15;[-0.1840; 12.8423];[0.5805; -0.4044];[4.6342; 3.3251];[17.0334; -58.0665];[19.6912; -6.7222]
1312; 3; 16;[-0.0872; 156.0693];[0.6796; -5.0870];[-1.7700; 182.1658];[16.9889; -60.2663];[18.6449; -33.7925]
1313; 3; 17;[-0.1504; 69.6562];[0.5955; -8.0617];[3.4728; 12.7068];[19.2195; -62.2145];[19.3424; -11.2413]
1314; 3; 18;[-0.1245; 45.2809];[0.5374; -5.9929];[0.7967; 230.6164];[16.5725; -49.7149];[21.0238; -35.9017]
1315; 3; 19;[-0.1401; 38.7187];[0.5429; -14.2899];[5.0000; -14.2899];[13.7126; -43.4319];[20.4619; -45.1428]
1316; 3; 20;[-0.1640; 42.1538];[0.5118; -8.2424];[1.1066; -23.8594];[21.3538; -58.8753];[18.9594; -28.5231]
1317; 3; 21;[-0.0670; 38.5702];[0.4684; -2.3510];[0.0000; 0.0000];[18.1437; -40.3397];[16.2853; -43.9288]
1318; 3; 22;[-0.0680; 45.4001];[0.4352; -0.8902];[0.0000; 0.0000];[16.8170; -45.9994];[15.8102; -27.1301]
1319; 3; 23;[-0.0360; 33.3339];[1.3361; -31.7614];[0.0000; 0.0000];[16.5374; -30.5345];[12.7388; -41.5253]
